y_test,DenseNet121_224x224_multi,DenseNet121_224x224,MobileNetV2_224x224
1,0.8543047,0.9999305,1.0
1,0.94770694,0.9991093,1.0
1,0.4379368,0.9435975,1.0
1,0.8435943,0.99779487,0.9999987
1,0.8066744,0.9993687,0.9999896
1,0.6636095,0.9991177,0.99999976
1,0.8445061,0.99967265,1.0
1,0.7666163,0.99985373,0.9999459
1,0.7536166,0.99965656,1.0
1,0.8824477,0.99940395,0.9999999
1,0.9314845,0.99970907,0.99999845
1,0.97600615,0.9377743,0.99996865
1,0.7087937,0.9402245,0.99998987
1,0.5174039,0.32376847,0.99983084
1,0.9479942,0.99963605,0.9999995
1,0.77207464,0.9944417,0.99999
1,0.5443553,0.99936634,0.9999094
1,0.7207518,0.97730505,0.99773586
1,0.6974108,0.9959162,0.9999598
1,0.7464492,0.98884016,0.99667144
1,0.58975923,0.9987859,0.9999609
1,0.6617904,0.72993225,0.99999905
1,0.49287468,0.9841765,0.99999774
1,0.009467478,0.50988525,0.99997747
1,0.010135893,0.4885056,0.99973434
1,0.009423395,0.80323625,0.9999269
1,0.90684724,0.99963474,0.9999987
1,0.9585891,0.9919991,0.999931
1,0.20277229,0.98503566,0.999897
1,0.9526026,0.9980167,0.99999976
1,0.96053064,0.99951255,0.9999591
1,0.5157056,0.10362122,0.9994673
1,0.68784684,0.9985567,0.99992836
1,0.90193063,0.14326832,0.99554294
1,0.9330618,0.48169565,0.9999995
1,0.9049636,0.7341872,0.9967699
1,0.22515157,0.9936128,0.99372286
1,0.9035891,0.9995771,0.99999976
1,0.12383947,0.9953858,0.9655195
1,0.45912287,0.9998054,0.9989159
1,0.32345742,0.9995577,0.99740076
1,0.13969763,0.99951243,0.99885154
1,0.9810854,0.99618536,0.9999677
1,0.03573764,0.9993411,0.99988365
1,0.17732261,0.99007165,0.99996734
1,0.038734723,0.9995103,0.9999654
1,0.9727666,0.99961984,1.0
1,0.9137592,0.9991805,1.0
1,0.91623944,0.99882585,1.0
1,0.17421786,0.99943656,1.0
1,0.32899806,0.9996884,1.0
1,0.99675435,0.9995129,0.9999999
1,0.9075019,0.9923724,0.9999999
1,0.16471168,0.9989196,1.0
1,0.2580098,0.9988996,0.9999962
1,0.90016204,0.9994254,0.99999845
1,0.937296,0.9973585,0.9999999
1,0.96441746,0.9831834,0.9999999
1,0.9085768,0.9999299,1.0
1,0.99786747,0.99952686,0.99999964
1,0.5520288,0.9932352,0.9999999
1,0.061288796,0.9472879,1.0
1,0.91552436,0.9995851,0.9999999
1,0.71891,0.9986891,0.99999225
1,0.43321767,0.9999008,1.0
1,0.18717098,0.9999031,1.0
1,0.87164,0.99800247,0.99994266
1,0.98413914,0.9493609,0.9999881
1,0.99724543,0.9992712,0.9999999
1,0.9964263,0.999793,0.9999999
1,0.9714336,0.997993,0.9999043
1,0.2391249,0.9978728,0.99999964
1,0.92608565,0.997326,0.99999475
1,0.97228235,0.998767,0.9999987
1,0.90261436,0.99878997,0.99999976
1,0.98610514,0.99945444,1.0
1,0.97483724,0.96818715,0.99987376
1,0.9975921,0.9936609,0.99995136
1,0.9526859,0.9774853,0.9997482
1,0.8800867,0.9387477,0.99972576
1,0.9288305,0.69592965,0.99975127
1,0.9989229,0.99797004,1.0
1,0.9446873,0.99992204,1.0
1,0.9900613,0.99967873,1.0
1,0.99093425,0.99930763,1.0
1,0.9997383,0.99995434,1.0
1,0.9529316,0.952823,1.0
1,0.99653864,0.9996916,0.9999988
1,0.99592966,0.9967623,0.99999976
1,0.87694436,0.98665327,1.0
1,0.632532,0.81495184,0.9999963
1,0.76545894,0.35184228,0.9999981
1,0.9992748,0.9998869,1.0
1,0.9865849,0.9999677,0.9999976
1,0.9976915,0.9998361,1.0
1,0.99710244,0.9999548,0.9999957
1,0.84496975,0.99855787,0.9973786
1,0.85154724,0.99948704,1.0
1,0.30681407,0.9997627,0.99999964
1,0.7862448,0.28628245,0.99999976
1,0.5639873,0.98940164,0.99998784
1,0.6192124,0.9980849,0.9999994
1,0.06590648,0.6595538,0.99906665
1,0.64914143,0.8565535,0.9984597
1,0.12959535,0.9603483,0.9987446
1,0.16209254,0.9936725,0.9995003
1,0.99775046,0.9673457,0.9999882
1,0.8365317,0.64915335,0.999951
1,0.86466116,0.79627967,0.9999695
1,0.9696492,0.9938327,1.0
1,0.9694466,0.5118253,0.9999999
1,0.9671815,0.14632536,0.9998945
1,0.95227104,0.39446446,0.9999949
1,0.37684575,0.9783207,0.99999964
1,0.5695156,0.99406046,0.9999999
1,0.4312045,0.15281694,0.9999999
1,0.96013176,0.9989178,1.0
1,0.10481843,0.9979965,0.9999982
1,0.8901035,0.9997286,1.0
1,0.9862586,0.9944313,1.0
1,0.68925375,0.9992422,0.99999976
1,0.98604554,0.9929259,1.0
1,0.9619124,0.99942636,1.0
1,0.9829145,0.9946859,0.99999976
1,0.9400431,0.99997914,0.9998006
1,0.72134614,0.99599874,0.9999684
1,0.9608116,0.99982977,0.9999987
1,0.81861585,0.9676389,0.999998
1,0.96234727,0.9992767,0.99999344
1,0.5659955,0.9998872,0.99999714
1,0.19816343,0.9993749,0.9999572
1,0.98738134,0.99956375,0.9999999
1,0.38998276,0.9986278,0.9999969
1,0.591094,0.9998134,0.9999925
1,0.7929481,0.99984837,0.9999999
1,0.49232346,0.9990532,0.99999964
1,0.47960052,0.99741083,0.9998202
1,0.4040157,0.9658291,0.99999475
1,0.9000775,0.99954635,1.0
1,0.36045557,0.90561825,0.99118316
1,0.70834905,0.9898185,0.9999889
1,0.60174,0.9996735,0.99999154
1,0.38406825,0.999127,0.99996126
1,0.8863114,0.99949646,0.99999976
1,0.91411304,0.9986279,0.99999714
1,0.05392889,0.99981767,0.9999968
1,0.79516804,0.9999374,0.9999999
1,0.9866361,0.99873525,0.9999968
1,0.78315204,0.99904555,0.99998975
1,0.923404,0.9999666,0.9999999
1,0.8410411,0.9997383,0.99999917
1,0.99296886,0.9948376,1.0
1,0.99878937,0.99701524,1.0
1,0.57888585,0.9995914,1.0
1,0.99856037,0.99932337,1.0
1,0.99691147,0.99679655,1.0
1,0.80689806,0.9951336,0.9998895
1,0.88939226,0.9996979,0.99999666
1,0.83567864,0.9995303,1.0
1,0.9941379,0.9989975,1.0
1,0.80710244,0.9817244,0.9999801
1,0.99667954,0.99967146,0.9999993
1,0.9210901,0.9995982,0.9999999
1,0.5826393,0.99992716,0.99999857
1,0.9253089,0.9991592,0.99999535
1,0.96955,0.99991035,0.99999857
1,0.9632836,0.99994516,0.9999795
1,0.98649395,0.9849592,0.999998
1,0.9909412,0.99966145,0.9999287
1,0.81710595,0.9990201,0.9999999
1,0.96053165,0.9898018,0.9999567
1,0.99996245,0.9985006,1.0
1,0.99989367,0.99854714,0.99999976
1,0.9999949,0.9980525,0.9999999
1,0.9990472,0.99963915,1.0
1,0.99914193,0.9796205,1.0
1,0.9967698,0.99997747,0.99999595
1,0.9998247,0.99998355,0.99999774
1,0.96899354,0.99507034,0.9999956
1,0.95741576,0.9997415,0.99999964
1,0.9360232,0.9991592,0.9999707
1,0.87540877,0.94017977,0.9999633
1,0.9557375,0.99930406,0.9999931
1,0.4583979,0.9291914,0.9997652
1,0.8712429,0.7720702,0.8719426
1,0.031198135,0.849639,0.9905143
1,0.97686076,0.99976593,0.99999964
1,0.9867346,0.9998523,0.99999976
1,0.13618481,0.99994576,1.0
1,0.986777,0.99999475,1.0
1,0.74104273,0.9999784,1.0
1,0.972758,0.9999778,0.9999838
1,0.7296798,0.9999889,1.0
1,0.78797436,0.9999893,1.0
1,0.833952,0.9999696,1.0
1,0.81972736,0.99997616,1.0
1,0.69316876,0.9999974,1.0
1,0.7576616,0.9999875,0.9999999
1,0.91732574,0.9998698,0.99999464
1,0.580818,0.99991584,0.9999993
1,0.030043503,0.9997416,0.99999976
1,0.5160421,0.9993349,0.9999999
1,0.9642963,0.99968827,0.9999802
1,0.99885213,0.9999589,0.9999995
1,0.8485823,0.9999474,1.0
1,0.895157,0.9998435,1.0
1,0.9946949,0.9997937,0.9999887
1,0.99999714,0.9999964,1.0
1,0.99104476,0.9999851,0.99999833
1,0.8904396,0.9999995,1.0
1,0.9996189,0.99999356,1.0
1,0.99453014,0.99998534,1.0
1,0.9998919,0.99994516,0.9999989
1,0.983198,0.996748,0.9999536
1,0.91873425,0.9999722,1.0
1,0.9866435,0.99987197,1.0
1,0.9848306,0.9999485,1.0
1,0.8821928,0.99901235,0.99999845
1,0.9890315,0.9606882,0.9999999
1,0.98319054,0.9999522,0.9999988
1,0.85525703,0.9999654,1.0
1,0.99989974,0.87507564,0.99999774
1,0.9998074,0.9056636,0.99778616
1,0.99156696,0.65437806,0.9999703
1,0.94045496,0.97583497,0.99999905
1,0.9756503,0.8387603,0.99999976
1,0.984672,0.9623855,0.9997855
1,0.6553339,0.94706005,0.99575776
1,0.72380555,0.8203534,0.9994313
1,0.9939546,0.99985003,0.9999666
1,0.23108563,0.9643828,0.9999634
1,0.99085087,0.8871049,0.9999875
1,0.9920083,0.99684286,0.9999999
1,0.99946636,0.98318464,0.9999995
1,0.9791784,0.98294836,0.99994135
1,0.9958269,0.93728113,0.9999999
1,0.9996101,0.9988715,0.99999964
1,0.99873227,0.9828843,0.9999989
1,0.9999825,0.98600024,0.9999995
1,0.99992394,0.99708503,1.0
1,0.99955684,0.96205413,0.99971646
1,0.99971884,0.99564147,0.9999999
1,0.98148143,0.9952859,0.99990046
1,0.9944022,0.8681553,0.99999547
1,0.99921215,0.99724555,0.99934906
1,0.9974317,0.99612975,0.9999782
1,0.9998449,0.99999726,1.0
1,0.9999794,0.99999344,1.0
1,0.99995065,0.9999168,1.0
1,0.9999323,0.9999821,1.0
1,0.9998976,0.9999523,1.0
1,0.99999833,0.99993443,1.0
1,0.9996772,0.9976942,1.0
1,0.9999887,0.99244094,0.99999976
1,0.9999975,0.9995734,0.99999845
1,0.9998524,0.99342996,0.9999995
1,0.9369699,0.9038368,0.99999034
1,0.99910825,0.90060717,0.9999999
1,0.9826569,0.9615006,0.9999993
1,0.99992037,0.9998048,1.0
1,0.99774915,0.98047745,0.9999995
1,0.9998754,0.9998305,0.9999968
1,0.99989724,0.99981576,1.0
1,0.9999584,0.9999231,0.9999989
1,0.99999917,0.9999914,1.0
1,0.9999784,0.9999881,0.99999976
1,0.9941425,0.6592909,0.99998295
1,0.998393,0.9945873,1.0
1,0.9999038,0.9992305,0.9999999
1,0.9828856,0.9925014,1.0
1,0.9998487,0.9909218,0.9999999
1,0.77229315,0.9999571,1.0
1,0.9199072,0.99999034,1.0
1,0.8525436,0.9997638,1.0
1,0.60363823,0.9999628,0.9999999
1,0.9198488,0.9999794,1.0
1,0.9107913,0.9999186,0.99999964
1,0.9653118,0.99992573,0.9999995
1,0.79019135,0.98978627,0.9999939
1,0.77246964,0.99991727,1.0
1,0.67541724,0.9983504,0.99991727
1,0.99261427,0.9964759,0.9999981
1,0.9979851,0.9987368,0.99999857
1,0.9997907,0.98693454,1.0
1,0.9997217,0.9661264,0.99999964
1,0.7775173,0.9924408,0.9999994
1,0.96789026,0.9904771,0.9999993
1,0.99758434,0.9924731,0.99999976
1,0.999995,0.99999404,1.0
1,0.9999975,0.99988484,1.0
1,0.9999523,0.99586725,1.0
1,0.99998987,0.99997926,1.0
1,0.99999607,0.99995637,1.0
1,0.9999572,0.9998498,1.0
1,0.9986797,0.99980634,1.0
1,0.99998975,0.99989223,1.0
1,0.9972029,0.9999012,1.0
1,0.9999949,0.9999845,1.0
1,0.9999913,0.9988123,1.0
1,0.99924964,0.99008596,0.99999976
1,0.9999919,0.9998615,1.0
1,0.9997546,0.9987808,1.0
1,0.9968047,0.9987451,0.99999976
1,0.9995703,0.9998603,0.9999913
1,0.99959236,0.9806277,0.999985
1,0.9996525,0.99926704,0.99990296
1,0.99993825,0.99997854,1.0
1,0.99994147,0.99999845,1.0
1,0.9898874,0.9999038,1.0
1,0.9997639,0.9999958,1.0
1,0.9981762,0.9999951,1.0
1,0.99974304,0.99999523,0.99999917
1,0.9998093,0.99999297,1.0
1,0.99663347,0.99998677,1.0
1,0.8648076,0.99999917,1.0
1,0.9958145,0.99999344,1.0
1,0.8047048,0.9999951,0.99999917
1,0.9280104,0.99999464,0.9999999
1,0.93001306,0.9999821,1.0
1,0.4855043,0.9999956,1.0
1,0.8331009,0.9999819,1.0
1,0.23604082,0.99992156,0.99999964
1,0.0032370263,0.99997616,0.9997173
1,0.6100875,0.9985752,1.0
1,0.8543841,0.9950191,1.0
1,0.009061317,0.99993193,1.0
1,0.9495162,0.99999297,0.9999871
1,0.90581524,0.99999964,0.99997973
1,0.883888,0.9999974,0.9999989
1,0.9866889,0.9999931,0.9999988
1,0.9716834,0.99999905,0.9999318
1,0.61182535,0.99999607,0.99999857
1,0.55687714,0.99999154,0.99999607
1,0.9658111,0.99999225,1.0
1,0.7627741,0.9999472,0.9999999
1,0.88863266,0.99999833,0.9999999
1,0.9269511,0.9999993,0.9999999
1,0.7699613,0.9991357,1.0
1,0.94208497,0.9986571,1.0
1,0.20937085,0.9998603,0.9999851
1,0.8108383,0.9999255,1.0
1,0.991042,0.99972945,0.99999964
1,0.96958387,0.99986696,0.9999999
1,0.9768767,0.9999949,0.99999964
1,0.9884343,0.9995332,0.99999475
1,0.9186678,0.99982363,0.99999857
1,0.7354889,0.99996805,0.99999857
1,0.7956379,0.9999119,0.99968374
1,0.666845,0.9999634,0.99999285
1,0.88389564,0.9990802,0.9999865
1,0.9067061,0.9997812,0.9999157
1,0.99200505,0.999938,0.9999484
1,0.922306,0.9998275,0.9999957
1,0.9797855,0.99991345,0.9999968
1,0.9059604,0.9998379,0.9997998
1,0.85569507,0.9997787,0.99999034
1,0.9910793,0.99992776,0.9999982
1,0.66682065,0.9999653,0.9999968
1,0.9289146,0.9998877,0.9999995
1,0.8431349,0.9998084,0.99998605
1,0.94091475,0.9998859,0.9999987
1,0.8990916,0.9999851,0.9999989
1,0.9399388,0.9995766,0.9999988
1,0.97721577,0.9998361,0.99999166
1,0.9974343,0.99990225,0.99999774
1,0.9955213,0.99997866,0.9999988
1,0.9850798,0.99962723,0.99996567
1,0.83838326,0.99937695,0.9964528
1,0.62901396,0.9996594,0.9999211
1,0.96194196,0.99985373,1.0
1,0.9828324,0.99987566,0.9999151
1,0.99774504,0.9999049,0.99999833
1,0.92419666,0.9997794,0.9999565
1,0.9829716,0.999889,0.9999974
1,0.99658966,0.99996567,0.9999995
1,0.98803383,0.99994576,0.9999999
1,0.9797742,0.999954,0.9999949
1,0.9813871,0.99998474,0.99976104
1,0.9850428,0.99630797,0.99998903
1,0.7754319,0.99978524,0.99997866
1,0.57064986,0.9989587,0.99958056
1,0.9408864,0.999982,0.999972
1,0.99268323,0.999998,0.9999864
1,0.90901494,0.9992506,1.0
1,0.91014695,0.99999523,0.99996734
1,0.9948784,0.9999993,0.99999845
1,0.98024493,0.999943,0.99999964
1,0.99575835,0.99999523,0.99999964
1,0.894985,0.9999933,0.99999976
1,0.91899765,0.9999988,0.9999999
1,0.46177295,0.9999727,0.9999894
1,0.9445382,0.9999989,0.9999734
1,0.979634,0.99998176,0.9999995
1,0.9827093,0.99945813,0.9999999
1,0.79389733,0.99998736,0.9999943
1,0.9041267,0.99987864,0.9999999
1,0.99632925,0.9745224,0.9998362
1,0.99545926,0.99932086,0.99952817
1,0.99617875,0.99614656,0.99994993
1,0.99687886,0.2367199,0.9969056
1,0.9925659,0.96823174,0.999435
1,0.9994369,0.9992939,0.9724873
1,0.9977703,0.99971646,0.97915137
1,0.9969478,0.9992092,0.8528985
1,0.99682474,0.99685186,0.9382442
1,0.9935135,0.99976104,0.9674946
1,0.9987632,0.6535185,0.9988618
1,0.9933676,0.88301045,0.9998697
1,0.9943395,0.8635606,0.99844664
1,0.9815104,0.3930593,0.99630153
1,0.99719834,0.92683524,0.99994993
1,0.99612504,0.99850607,0.9999914
1,0.9952053,0.9979983,0.9999869
1,0.9941338,0.9967475,0.9999969
1,0.95910096,0.6099333,0.993899
1,0.917293,0.9937063,0.9999851
1,0.9981318,0.99851185,0.9999889
1,0.9895258,0.99850297,0.9999907
1,0.99891865,0.9996389,0.9998865
1,0.96176535,0.99604994,0.9999958
1,0.99398875,0.99900204,0.9999987
1,0.98769045,0.92266315,0.9991468
1,0.99370474,0.23306644,0.9945505
1,0.9881902,0.46955255,0.99283254
1,0.9865215,0.15942724,0.99844354
1,0.99249697,0.13149068,0.9999851
1,0.99926955,0.9875094,0.99940276
1,0.9961623,0.041338075,0.9999802
1,0.9975085,0.9581956,0.995059
1,0.9956559,0.97543395,0.999742
1,0.99708253,0.47797334,0.99990106
1,0.976934,0.9960412,0.98347855
1,0.99841344,0.9990621,0.9821754
1,0.9962521,0.9993199,0.99893934
1,0.96523607,0.9957943,0.99901664
1,0.9850494,0.993469,0.98952204
1,0.993393,0.9991235,0.9920689
1,0.9947305,0.99926883,0.8455137
1,0.99049145,0.99963725,0.8946395
1,0.99923766,0.99953485,0.96983653
1,0.9980095,0.9995179,0.87063354
1,0.99703634,0.99515593,0.16754559
1,0.9935004,0.992781,0.7148585
1,0.99144274,0.9961434,0.05075164
1,0.9962747,0.9990996,0.081080705
1,0.99883777,0.99933535,0.020189894
1,0.99725777,0.99902916,0.8641242
1,0.99915874,0.99941444,0.03443799
1,0.99977535,0.9994134,0.0009496228
1,0.9975539,0.9995161,0.51649714
1,0.9968665,0.9995185,0.40436262
1,0.9998888,0.99936503,0.9982002
1,0.99714404,0.9983011,0.67734694
1,0.99986506,0.9985669,0.9804258
1,0.999966,0.999154,0.991256
1,0.99970895,0.9990349,0.8451785
1,0.90412986,0.99974746,0.9984504
1,0.95629007,0.9999188,0.999997
1,0.9926414,0.9999684,0.9999777
1,0.96272326,0.9979808,0.99445045
1,0.98114,0.99865025,0.9999888
1,0.91744,0.9999809,0.99999905
1,0.96084934,0.9999291,1.0
1,0.98458594,0.99993443,0.9999863
1,0.95228285,0.9999541,0.999997
1,0.963561,0.9999924,0.9999999
1,0.9919458,0.9999989,0.99999917
1,0.9818377,0.99999535,0.9999995
1,0.932659,0.99999774,0.99999464
1,0.98650277,0.99999034,0.99999976
1,0.9521986,0.99999964,0.9999994
1,0.9996848,0.99999046,0.38220847
1,0.99477047,0.9997906,0.59885246
1,0.99876606,0.99999046,0.58956915
1,0.99973065,0.99999726,0.1594441
1,0.9992107,0.9999956,0.6178542
1,0.99677604,0.9999224,0.99691546
1,0.9965418,0.99994636,0.9789408
1,0.997917,0.99998546,0.994087
1,0.9954946,0.9998865,0.8753472
1,0.9982541,0.9998839,0.9233115
1,0.97191733,0.9932314,0.9999672
1,0.9369762,0.9999181,0.99998474
1,0.97987235,0.9990761,0.99997675
1,0.94767267,0.9999429,0.9999943
1,0.9774525,0.8378285,0.99992466
1,0.9458975,0.9881392,0.99956316
1,0.9833098,0.99369824,0.99999976
1,0.9845753,0.99981993,0.999998
1,0.96989185,0.99776137,0.99989855
1,0.991935,0.9995571,0.99997556
1,0.94311,0.999995,0.9999888
1,0.93400925,0.9999237,0.9999999
1,0.9661832,0.99997306,0.99999416
1,0.93110955,0.99999726,0.99999356
1,0.9611746,0.9999975,0.9999925
1,0.9180561,0.9999523,0.9999999
1,0.9627669,0.9999876,1.0
1,0.98552436,0.99998844,0.9999987
1,0.90534335,0.99981695,0.99999774
1,0.9329759,0.9999788,0.999997
1,0.95035285,0.99999726,0.9999908
1,0.9820295,0.99999225,0.99999774
1,0.9883354,0.9954585,0.99999905
1,0.9884664,0.9997336,0.9999993
1,0.9935082,0.9999529,0.99976844
1,0.90813583,0.99932635,0.99982554
1,0.97475135,0.9997365,0.9999776
1,0.99693066,0.9997328,0.99997103
1,0.98266244,0.9878594,0.99395835
1,0.8660655,0.9612917,0.994145
1,0.99599034,0.9996251,0.9999976
1,0.8854812,0.9983386,0.9991266
1,0.9888151,0.999869,0.99782515
1,0.98029137,0.99843985,0.99993837
1,0.99397594,0.9999149,0.99991024
1,0.9960508,0.9984189,0.9993783
1,0.99420655,0.9998934,0.99998343
1,0.9987735,0.997175,0.9571161
1,0.9938034,0.9993993,0.9967288
1,0.95437825,0.93642026,0.9958805
1,0.9913872,0.9950724,0.99978
1,0.99640095,0.0014397742,0.9999987
1,0.99375606,0.9151452,0.98225707
1,0.9793514,0.9989471,0.9714443
1,0.996824,0.6402369,0.999736
1,0.9895537,0.9999629,0.9999689
1,0.99363035,0.999943,0.9942834
1,0.9502501,0.99995315,0.99992466
1,0.9870286,0.9995454,0.9994192
1,0.99192375,0.9999622,0.99999857
1,0.9778284,0.999998,1.0
1,0.9922186,0.9999999,0.99999976
1,0.99689037,1.0,0.9999931
1,0.97739,0.99999845,0.99999833
1,0.95925575,0.9999937,0.9999975
1,0.92774224,0.99999905,0.99998724
1,0.9975706,0.9999993,0.99999523
1,0.92104906,0.9999989,0.99991226
1,0.9923993,0.99999976,0.9999908
1,0.97730494,0.99999404,0.99999845
1,0.99269354,0.99996173,1.0
1,0.9468437,0.9999856,0.9999994
1,0.9463917,0.9999951,0.99992883
1,0.99891996,0.9994717,0.9999999
1,0.984874,0.999992,0.99999857
1,0.46975878,0.9999825,0.99997985
1,0.9969842,0.99994004,1.0
1,0.54383636,0.99999285,0.99998224
1,0.9217673,0.9999889,0.99998605
1,0.9038546,0.9999924,0.99999547
1,0.94447076,0.99996424,0.9999999
1,0.89931434,0.9999273,1.0
1,0.35008234,0.99985075,0.9999981
1,0.9892435,0.99993706,0.9999964
1,0.92842567,0.9996674,0.9999515
1,0.2620439,0.9975078,0.9994677
1,0.6213469,0.9999287,0.9999993
1,0.99455404,0.99997306,0.99999595
1,0.9992538,0.9995529,1.0
1,0.92023224,0.999943,0.9999919
1,0.9764063,0.9999976,0.9999944
1,0.75356454,0.9999875,0.9996314
1,0.35283202,0.99979335,0.99999976
1,0.4351631,0.99998486,0.999987
1,0.95369005,0.9999223,0.99997735
1,0.999092,0.9999944,0.99998415
1,0.9901716,0.9999857,0.9999964
1,0.9797733,0.9999982,0.99997675
1,0.99165606,0.9999931,0.99995756
1,0.99754626,0.9999715,0.9999995
1,0.17287554,0.9991026,0.99999774
1,0.32813913,0.9999385,0.9999988
1,0.034228723,0.99962664,0.99999905
1,0.7601181,0.9999087,0.9999999
1,0.6777552,0.99838114,0.99999595
1,0.6858923,0.99999774,0.99999976
1,0.97892946,0.9999963,0.99999964
1,0.99814034,0.999997,0.9999887
1,0.98039746,0.99999917,0.9999963
1,0.8057424,0.99999774,0.9999999
1,0.9803262,0.99999845,0.999995
1,0.9927725,0.9999746,0.9999924
1,0.9118813,0.9994443,0.99999714
1,0.97902346,0.99996567,0.9999745
1,0.9942708,0.99999905,0.9999697
1,0.4961953,0.99998534,0.9999888
1,0.54240847,0.99990654,0.9999927
1,0.97525567,0.9999901,0.99999905
1,0.99549013,0.9999788,0.99996674
1,0.46400502,0.99996555,0.99999857
1,0.9636126,0.9997695,0.9998399
1,0.99892634,0.9999975,0.99999833
1,0.9932139,0.9999963,0.999987
1,0.9971238,0.99999976,0.99999857
1,0.9888409,0.9999546,0.9999962
1,0.79515254,0.99963593,0.999998
1,0.76816326,0.99996555,0.99999976
1,0.34071472,0.9998617,0.9999987
1,0.7590766,0.9999882,0.99999666
1,0.94955206,0.9999776,0.9999987
1,0.9999181,1.0,0.9999994
1,0.9993119,1.0,0.9999989
1,0.9987225,1.0,0.9999969
1,0.99849176,1.0,1.0
1,0.9922809,1.0,1.0
1,0.9998772,1.0,1.0
1,0.9979965,1.0,1.0
1,0.9945162,1.0,1.0
1,0.14023621,1.0,0.9999989
1,0.13335545,1.0,1.0
1,0.9979837,1.0,0.9999925
1,0.98885345,1.0,1.0
1,0.9979405,1.0,0.9995065
1,0.9974649,1.0,1.0
1,0.9516164,1.0,0.9999995
1,0.9996935,1.0,1.0
1,0.99997413,1.0,1.0
1,0.9998895,1.0,1.0
1,0.9995988,1.0,1.0
1,0.9997228,1.0,1.0
1,0.72779304,1.0,1.0
1,0.99657816,1.0,1.0
1,0.9972898,1.0,1.0
1,0.9148065,1.0,1.0
1,0.9794486,1.0,1.0
1,0.99999154,1.0,1.0
1,0.99997604,1.0,1.0
1,0.96257764,1.0,1.0
1,0.9999682,1.0,0.9999831
1,0.9998975,1.0,0.9999999
1,0.99976724,1.0,1.0
1,0.99835926,1.0,1.0
1,0.990044,1.0,1.0
1,0.99981636,1.0,1.0
1,0.9985461,1.0,1.0
1,0.999762,1.0,1.0
1,0.99997604,1.0,1.0
1,0.99918157,1.0,1.0
1,0.99982005,1.0,1.0
1,0.9995597,1.0,1.0
1,0.9999784,1.0,1.0
1,0.9999349,1.0,1.0
1,0.99994385,1.0,1.0
1,0.99990094,1.0,1.0
1,0.9999957,0.9999999,1.0
1,0.9999957,1.0,1.0
1,0.9999982,1.0,1.0
1,0.99998546,0.9999993,0.9999999
1,0.9997061,0.99999964,1.0
1,0.9999769,1.0,1.0
1,0.9865696,1.0,1.0
1,0.37509722,0.9999938,1.0
1,0.9753803,1.0,1.0
1,0.99995995,1.0,1.0
1,0.96357584,0.9999856,1.0
1,0.98988897,1.0,1.0
1,0.9982822,1.0,1.0
1,0.99325705,1.0,1.0
1,0.98581934,1.0,1.0
1,0.993436,1.0,1.0
1,0.9674484,1.0,0.99998903
1,0.99909115,1.0,0.9999995
1,0.99948007,1.0,1.0
1,0.99362355,0.99999964,0.99999547
1,0.99996793,1.0,0.99997723
1,0.918248,1.0,1.0
1,0.9772423,1.0,0.9999999
1,0.40331846,1.0,0.9999995
1,0.87674314,1.0,0.9998847
1,0.9989423,1.0,1.0
1,0.9999697,1.0,1.0
1,0.999877,1.0,1.0
1,0.99687046,1.0,1.0
1,0.998579,1.0,1.0
1,0.999818,1.0,1.0
1,0.99978334,1.0,1.0
1,0.9999813,1.0,1.0
1,0.98464036,1.0,1.0
1,0.99994576,1.0,1.0
1,0.9999132,1.0,1.0
1,0.9995844,1.0,1.0
1,0.9998449,1.0,1.0
1,0.99997795,1.0,1.0
1,0.99913293,1.0,0.9999999
1,0.99727875,1.0,1.0
1,0.95127267,0.99999774,0.9999999
1,0.9984365,1.0,1.0
1,0.95913553,1.0,1.0
1,0.77775156,0.9999654,1.0
1,0.9748351,1.0,1.0
1,0.9994831,1.0,0.9999999
1,0.99597245,1.0,0.99998283
1,0.9998846,0.9999989,0.99996996
1,0.9996332,1.0,1.0
1,0.91567796,1.0,0.9999999
1,0.98859745,1.0,1.0
1,0.9989606,1.0,1.0
1,0.7654144,1.0,1.0
1,0.9996995,1.0,1.0
1,0.95482135,1.0,0.99999976
1,0.9999982,1.0,1.0
1,0.9999987,0.9999993,1.0
1,0.9999993,0.9999981,1.0
1,0.9999702,1.0,1.0
1,0.9999994,0.9999999,1.0
1,0.99999774,1.0,1.0
1,0.99999833,1.0,1.0
1,0.9999994,1.0,1.0
1,0.9999794,1.0,1.0
1,0.9999945,1.0,0.9999987
1,0.9978562,1.0,1.0
1,0.9997383,1.0,1.0
1,0.9967675,1.0,1.0
1,0.9987318,1.0,1.0
1,0.9918556,1.0,1.0
1,0.9983924,1.0,1.0
1,0.9997731,1.0,1.0
1,0.9999863,1.0,1.0
1,0.9297964,1.0,1.0
1,0.9433986,1.0,1.0
1,0.99999976,1.0,1.0
1,0.9999875,1.0,1.0
1,0.99984384,1.0,1.0
1,0.9999739,1.0,1.0
1,0.9999882,1.0,1.0
1,0.9999385,1.0,1.0
1,0.99995923,1.0,1.0
1,0.9996643,1.0,1.0
1,0.99436116,1.0,0.99999905
1,0.9999614,1.0,1.0
1,0.99889153,1.0,1.0
1,0.9999912,1.0,0.99999976
1,0.9993036,1.0,1.0
1,0.9993672,1.0,1.0
1,0.9968252,1.0,1.0
1,0.9999987,1.0,1.0
1,0.9999988,1.0,1.0
