gan,label,name,seed,snapshot,type
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9216642-lb_0--b49e7261.png,9216642,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5487084-lb_0--0a79991c.png,5487084,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_666369-lb_0--a789d06b.png,666369,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3978671-lb_0--5094a16b.png,3978671,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1294486-lb_0--4ab1e03e.png,1294486,10000,pggan
stylegan,0,-seed_7782756-lb_0--1d35bd75.png,7782756,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3918490-lb_0--f74455ad.png,3918490,10512,pggan
stylegan,0,-seed_3824522-lb_0--3a3ac32a.png,3824522,10526,stylegan
stylegan,0,-seed_8431446-lb_0--b1848ecc.png,8431446,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1487769-lb_0--f9817f77.png,1487769,10512,pggan
stylegan,0,-seed_1260210-lb_0--b0bd0227.png,1260210,10526,stylegan
stylegan,0,-seed_1336212-lb_0--b9c7d6dc.png,1336212,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7827614-lb_0--1921c208.png,7827614,10512,pggan
stylegan,0,-seed_1718512-lb_0--7919c93f.png,1718512,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6148106-lb_0--62691097.png,6148106,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5445149-lb_0--48caf594.png,5445149,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2035976-lb_0--8758ce43.png,2035976,10512,pggan
stylegan,0,-seed_858915-lb_0--1f67ab3a.png,858915,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4273277-lb_0--8fedf905.png,4273277,10512,pggan
stylegan,0,-seed_2471279-lb_0--a9121555.png,2471279,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3101723-lb_0--24209d52.png,3101723,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7557575-lb_0--59ed9ca7.png,7557575,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_1028129-lb_0--37d71cf2.png,1028129,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1240832-lb_0--bd1b6731.png,1240832,10512,pggan
stylegan,0,-seed_2571872-lb_0--30cb110d.png,2571872,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5523991-lb_0--96ed3d76.png,5523991,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5405996-lb_0--4a883b87.png,5405996,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4157330-lb_0--8359d09a.png,4157330,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6737301-lb_0--f6847f92.png,6737301,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1386284-lb_0--95568f5f.png,1386284,10512,pggan
stylegan,0,-seed_7965604-lb_0--122ab9ea.png,7965604,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1769409-lb_0--97b7940a.png,1769409,10512,pggan
stylegan,0,-seed_8962355-lb_0--9799d863.png,8962355,10526,stylegan
stylegan,0,-seed_5124065-lb_0--37696bb3.png,5124065,10526,stylegan
stylegan,0,-seed_1780261-lb_0--396375e1.png,1780261,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6723274-lb_0--b8dd29fb.png,6723274,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9037246-lb_0--3c50be23.png,9037246,7204,pggan
stylegan,0,-seed_7180248-lb_0--d369af77.png,7180248,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9332218-lb_0--c50c32ff.png,9332218,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6930353-lb_0--c1cfaaea.png,6930353,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2323722-lb_0--1a110934.png,2323722,10000,pggan
stylegan,0,-seed_865377-lb_0--679d2a7e.png,865377,10526,stylegan
stylegan,0,-seed_9481503-lb_0--35e2857e.png,9481503,10526,stylegan
stylegan,0,-seed_1669936-lb_0--5392fca6.png,1669936,10526,stylegan
stylegan,0,-seed_7385992-lb_0--24f43025.png,7385992,10526,stylegan
stylegan,0,-seed_3928957-lb_0--185629af.png,3928957,10526,stylegan
stylegan,0,-seed_9106809-lb_0--5652a099.png,9106809,10526,stylegan
stylegan,0,-seed_9609208-lb_0--7ff7cee5.png,9609208,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9237395-lb_0--c31a35e7.png,9237395,10512,pggan
stylegan,0,-seed_3253320-lb_0--8e895a41.png,3253320,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6123877-lb_0--25373062.png,6123877,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9417762-lb_0--07032f40.png,9417762,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9025567-lb_0--f3a86976.png,9025567,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7686838-lb_0--bee86698.png,7686838,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3398339-lb_0--62426acd.png,3398339,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8806357-lb_0--f7e586f6.png,8806357,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_762698-lb_0--a38c12f3.png,762698,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8166652-lb_0--242faa9a.png,8166652,10512,pggan
stylegan,0,-seed_2081269-lb_0--d55ce13b.png,2081269,10526,stylegan
stylegan,0,-seed_8096614-lb_0--560903b4.png,8096614,10526,stylegan
stylegan,0,-seed_984379-lb_0--77cebf58.png,984379,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_915654-lb_0--2ae009fe.png,915654,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7260606-lb_0--5af8ab02.png,7260606,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6645639-lb_0--fbb0c36e.png,6645639,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5563309-lb_0--58d25c7a.png,5563309,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2356651-lb_0--860c6dd9.png,2356651,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6618141-lb_0--1d248865.png,6618141,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3774700-lb_0--d8b878a6.png,3774700,10000,pggan
stylegan,0,-seed_4809791-lb_0--9dd7d831.png,4809791,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5247064-lb_0--76a5aa18.png,5247064,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3320744-lb_0--21eda533.png,3320744,10000,pggan
stylegan,0,-seed_7340965-lb_0--b3ae4f95.png,7340965,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2439366-lb_0--6fe23635.png,2439366,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7986822-lb_0--4f7e59cd.png,7986822,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_769217-lb_0--53420914.png,769217,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_156260-lb_0--70aa4d49.png,156260,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4583103-lb_0--c04a9aff.png,4583103,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3062681-lb_0--00c41e65.png,3062681,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1165088-lb_0--4ad1c474.png,1165088,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8199771-lb_0--469567e7.png,8199771,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8085640-lb_0--0c317bf3.png,8085640,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4102984-lb_0--16b27bee.png,4102984,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_43604-lb_0--faf49e36.png,43604,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_105678-lb_0--b705bc16.png,105678,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3496968-lb_0--850d5931.png,3496968,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9136191-lb_0--ccb2d188.png,9136191,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4315903-lb_0--899f2a2d.png,4315903,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5738386-lb_0--9a61861d.png,5738386,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6647262-lb_0--5202fb24.png,6647262,10512,pggan
stylegan,0,-seed_7756873-lb_0--d24a8b92.png,7756873,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4036967-lb_0--9c865401.png,4036967,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8473512-lb_0--0719acfe.png,8473512,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4879701-lb_0--89b65160.png,4879701,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4385851-lb_0--9c0e744a.png,4385851,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5102810-lb_0--732c914e.png,5102810,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_702944-lb_0--0871af24.png,702944,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3818814-lb_0--f675b078.png,3818814,7204,pggan
stylegan,0,-seed_7375622-lb_0--e26098d3.png,7375622,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8887221-lb_0--4e894c4a.png,8887221,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6745637-lb_0--3cb92628.png,6745637,10512,pggan
stylegan,0,-seed_2872338-lb_0--bb5617ee.png,2872338,10526,stylegan
stylegan,0,-seed_1490251-lb_0--c0e1fdff.png,1490251,10526,stylegan
stylegan,0,-seed_900325-lb_0--cbde4d50.png,900325,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7560387-lb_0--36ea7c7a.png,7560387,7204,pggan
stylegan,0,-seed_6503149-lb_0--11a80156.png,6503149,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2231395-lb_0--42f46831.png,2231395,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5356849-lb_0--e5cae8f8.png,5356849,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1272795-lb_0--5d7d1091.png,1272795,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3503821-lb_0--d11d4f1b.png,3503821,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8790872-lb_0--2c0162fa.png,8790872,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8677075-lb_0--498af019.png,8677075,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2145463-lb_0--f90a3802.png,2145463,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8893734-lb_0--948605df.png,8893734,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2799468-lb_0--87653919.png,2799468,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9893857-lb_0--6199d20e.png,9893857,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4364563-lb_0--05cb0ad9.png,4364563,10512,pggan
stylegan,0,-seed_8694632-lb_0--e169a45b.png,8694632,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7442450-lb_0--982c80c0.png,7442450,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4713397-lb_0--fd793702.png,4713397,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_7739384-lb_0--228bdf19.png,7739384,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6564270-lb_0--ac48950d.png,6564270,10000,pggan
stylegan,0,-seed_891551-lb_0--35bbd62e.png,891551,10526,stylegan
stylegan,0,-seed_7493105-lb_0--6d081271.png,7493105,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_325105-lb_0--81f89a8b.png,325105,10512,pggan
stylegan,0,-seed_889597-lb_0--d9832e16.png,889597,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5604616-lb_0--02583301.png,5604616,10000,pggan
stylegan,0,-seed_8381782-lb_0--04da0c76.png,8381782,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_3776475-lb_0--615b69e4.png,3776475,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6382537-lb_0--52223e7c.png,6382537,10512,pggan
stylegan,0,-seed_9428514-lb_0--2ed49adb.png,9428514,10526,stylegan
stylegan,0,-seed_2724244-lb_0--6d8e6f16.png,2724244,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9515950-lb_0--75c7af77.png,9515950,10000,pggan
stylegan,0,-seed_6356095-lb_0--a488fb68.png,6356095,10526,stylegan
stylegan,0,-seed_7071039-lb_0--97332f78.png,7071039,10526,stylegan
stylegan,0,-seed_712611-lb_0--0602db9e.png,712611,10526,stylegan
stylegan,0,-seed_8987735-lb_0--91ee253f.png,8987735,10526,stylegan
stylegan,0,-seed_5266784-lb_0--461d2743.png,5266784,10526,stylegan
stylegan,0,-seed_7622480-lb_0--89b81eee.png,7622480,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1708017-lb_0--0b86a407.png,1708017,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3667783-lb_0--7f4b21c4.png,3667783,10512,pggan
stylegan,0,-seed_1198903-lb_0--59a3c61e.png,1198903,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8938551-lb_0--df29dded.png,8938551,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4594218-lb_0--08d9ac20.png,4594218,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8261805-lb_0--d037ae8a.png,8261805,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_317946-lb_0--dea34265.png,317946,10000,pggan
stylegan,0,-seed_3665696-lb_0--871edc08.png,3665696,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_296625-lb_0--2c8c380f.png,296625,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8665523-lb_0--fc37c44d.png,8665523,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9484445-lb_0--7c00c95e.png,9484445,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5763764-lb_0--30bf841c.png,5763764,7204,pggan
stylegan,0,-seed_7612-lb_0--2330a7f6.png,7612,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5353672-lb_0--732c1025.png,5353672,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2264442-lb_0--396bd115.png,2264442,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_5416746-lb_0--105ad7fa.png,5416746,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4968717-lb_0--05513b6c.png,4968717,10512,pggan
stylegan,0,-seed_763310-lb_0--0baea878.png,763310,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_8996417-lb_0--b27dbdf6.png,8996417,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2298246-lb_0--8336c7dd.png,2298246,10512,pggan
stylegan,0,-seed_6550178-lb_0--409fc3d0.png,6550178,10526,stylegan
stylegan,0,-seed_1098346-lb_0--76b22a2e.png,1098346,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3272295-lb_0--15060f9c.png,3272295,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_953886-lb_0--2d6f6bff.png,953886,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3493208-lb_0--2161c6f6.png,3493208,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6158671-lb_0--6971df0a.png,6158671,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5507102-lb_0--3f28a37c.png,5507102,10000,pggan
stylegan,0,-seed_1424080-lb_0--e47122e8.png,1424080,10526,stylegan
stylegan,0,-seed_8486671-lb_0--af7ca8c8.png,8486671,10526,stylegan
stylegan,0,-seed_4190197-lb_0--61f00288.png,4190197,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9453483-lb_0--fdf19233.png,9453483,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5470836-lb_0--5f6607b4.png,5470836,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4573553-lb_0--8c22f375.png,4573553,10512,pggan
stylegan,0,-seed_6913674-lb_0--98e1a95f.png,6913674,10526,stylegan
stylegan,0,-seed_4531148-lb_0--b0d7c033.png,4531148,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3402657-lb_0--33cb3611.png,3402657,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2725636-lb_0--c503eb30.png,2725636,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_697146-lb_0--d262bc50.png,697146,10000,pggan
stylegan,0,-seed_1588780-lb_0--5e888012.png,1588780,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7165106-lb_0--4b5330b8.png,7165106,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1877266-lb_0--f6dfb614.png,1877266,10000,pggan
stylegan,0,-seed_5068739-lb_0--889cee9f.png,5068739,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9224932-lb_0--81c3e328.png,9224932,7204,pggan
stylegan,0,-seed_9411992-lb_0--5d9726c6.png,9411992,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_2045055-lb_0--4eaac195.png,2045055,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1102133-lb_0--4cf280af.png,1102133,10512,pggan
stylegan,0,-seed_1424540-lb_0--ebc0a40f.png,1424540,10526,stylegan
stylegan,0,-seed_5596564-lb_0--be0203ff.png,5596564,10526,stylegan
stylegan,0,-seed_102227-lb_0--9e8cd3da.png,102227,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5416744-lb_0--9de44722.png,5416744,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_5558376-lb_0--567adb03.png,5558376,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_6475999-lb_0--16e4162c.png,6475999,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2636173-lb_0--21b8ce1a.png,2636173,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_9797572-lb_0--922ba5b9.png,9797572,7204,pggan
stylegan,0,-seed_380738-lb_0--c2bfc1b7.png,380738,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_109769-lb_0--caae2c37.png,109769,10512,pggan
stylegan,0,-seed_6670472-lb_0--d5e08ece.png,6670472,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5769900-lb_0--db144443.png,5769900,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9404413-lb_0--87ff9a79.png,9404413,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9652258-lb_0--dd281755.png,9652258,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8210826-lb_0--c850c478.png,8210826,10000,pggan
stylegan,0,-seed_4764057-lb_0--64478522.png,4764057,10526,stylegan
stylegan,0,-seed_3610655-lb_0--ac0894b6.png,3610655,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_9993233-lb_0--cdf2f1c0.png,9993233,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6253180-lb_0--de87d8aa.png,6253180,7204,pggan
stylegan,0,-seed_8709869-lb_0--9bd54ce4.png,8709869,10526,stylegan
stylegan,0,-seed_1848969-lb_0--4a7a8860.png,1848969,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1663743-lb_0--80532f8e.png,1663743,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_1587491-lb_0--9884e01b.png,1587491,10512,pggan
stylegan,0,-seed_9726670-lb_0--47180602.png,9726670,10526,stylegan
stylegan,0,-seed_2681058-lb_0--279201d4.png,2681058,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5642653-lb_0--0049dc5c.png,5642653,10000,pggan
stylegan,0,-seed_3309217-lb_0--adc5285d.png,3309217,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4459252-lb_0--5719ff5f.png,4459252,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_7981415-lb_0--bbe51d61.png,7981415,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_4464391-lb_0--02f34f1d.png,4464391,10000,pggan
stylegan,0,-seed_8631855-lb_0--ac8aed80.png,8631855,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5041215-lb_0--deb86892.png,5041215,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8388416-lb_0--a691e5c7.png,8388416,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_9969961-lb_0--94bc985e.png,9969961,10000,pggan
stylegan,0,-seed_7648837-lb_0--2c9962ca.png,7648837,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6535423-lb_0--e6223851.png,6535423,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4081575-lb_0--d77a77b7.png,4081575,7204,pggan
stylegan,0,-seed_9037988-lb_0--f24ffa6f.png,9037988,10526,stylegan
stylegan,0,-seed_8130824-lb_0--922cb884.png,8130824,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1097723-lb_0--4d331a47.png,1097723,10000,pggan
stylegan,0,-seed_3429372-lb_0--e992a610.png,3429372,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1735851-lb_0--59a13227.png,1735851,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4613650-lb_0--bf786765.png,4613650,10512,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6294973-lb_0--6444ca6d.png,6294973,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1975463-lb_0--73da4366.png,1975463,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3302442-lb_0--12bfe71b.png,3302442,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2640840-lb_0--b94e2564.png,2640840,10000,pggan
stylegan,0,-seed_2267140-lb_0--dae3bcd9.png,2267140,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_7351265-lb_0--b37e3044.png,7351265,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1614839-lb_0--ec03e3f9.png,1614839,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_2119694-lb_0--5e318fbf.png,2119694,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1557912-lb_0--ce47a247.png,1557912,10000,pggan
stylegan,0,-seed_9848389-lb_0--6c33ba75.png,9848389,10526,stylegan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_2950705-lb_0--0e8a2646.png,2950705,10000,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4498370-lb_0--4aab76b1.png,4498370,7204,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_3371071-lb_0--22dc5427.png,3371071,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1720687-lb_0--d993d5de.png,1720687,10000,pggan
stylegan,0,-seed_1498325-lb_0--69bd3a84.png,1498325,10526,stylegan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_3127543-lb_0--3a089cc7.png,3127543,10512,pggan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_4343750-lb_0--a18235c5.png,4343750,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_5690267-lb_0--2e104d7d.png,5690267,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_8074486-lb_0--f6dbbb8a.png,8074486,10000,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_6552553-lb_0--fdb3687a.png,6552553,10512,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1070913-lb_0--a29e220b.png,1070913,10000,pggan
stylegan,0,-seed_6703976-lb_0--5274dfb2.png,6703976,10526,stylegan
stylegan,0,-seed_3482159-lb_0--d6f32608.png,3482159,10526,stylegan
stylegan,0,-seed_5497283-lb_0--ee07c853.png,5497283,10526,stylegan
stylegan,0,-seed_1046878-lb_0--73b146d0.png,1046878,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_6176829-lb_0--8603f880.png,6176829,7204,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_1668393-lb_0--d12f3345.png,1668393,10000,pggan
007-pgan-p3_512x512_0,0,007-pgan-p3_512x512-seed_892399-lb_0--aa4d47fb.png,892399,10000,pggan
stylegan,0,-seed_1993238-lb_0--fe506618.png,1993238,10526,stylegan
006-pgan-p3_512x512_0,0,006-pgan-p3_512x512-seed_8269703-lb_0--abea02ef.png,8269703,7204,pggan
009-pgan-p3_512x512_0,0,009-pgan-p3_512x512-seed_4449080-lb_0--e01bbcc1.png,4449080,10512,pggan
