label,label_cat,name,psi,randomize_noise,seed,snapshot,label_value,label_cat_value
0,5,seed_4713132-lb_1--55a91412.png,,,4713132,9726,0.9999999,1.0
0,5,seed_2474792-lb_1--fec98c4e.png,,,2474792,9726,0.99536395,0.9999467
0,5,seed_8130227-lb_1--6aa18a66.png,,,8130227,9726,0.9999994,0.9999914
0,5,seed_2915712-lb_1--221d1d8e.png,,,2915712,9726,0.9999995,0.99999964
0,5,seed_2966767-lb_1--1a925898.png,,,2966767,9726,0.9847985,0.7050461
0,5,seed_5330856-lb_1--dcf8a9ab.png,,,5330856,9726,0.99835193,0.9999733
0,5,seed_1453954-lb_1--5359e615.png,,,1453954,9726,0.9994747,0.9999999
0,5,seed_6517784-lb_1--ce8eca1c.png,,,6517784,9726,1.0,1.0
0,5,seed_2360520-lb_1--c5321ddf.png,,,2360520,9726,1.0,1.0
0,5,seed_7254058-lb_1--2e8b4692.png,,,7254058,9726,0.9999963,0.9999988
0,6,seed_9736829-lb_1--c0bad65a.png,,,9736829,9726,0.9785267,0.5008051
0,5,seed_3937394-lb_1--35682bc5.png,,,3937394,9726,0.99634874,0.6500737
0,5,seed_1502666-lb_1--4497ed5f.png,,,1502666,9726,1.0,1.0
0,5,seed_1438998-lb_1--19c9cc16.png,,,1438998,9726,1.0,0.99987507
0,5,seed_6560007-lb_1--1a65d918.png,,,6560007,9726,0.99995446,0.9999629
0,5,seed_6443163-lb_1--201ad2c8.png,,,6443163,9726,0.84613085,0.5809164
0,5,seed_7111849-lb_1--4b63cffc.png,,,7111849,9726,0.9999851,0.99999356
0,5,seed_2183130-lb_1--f16a3380.png,,,2183130,9726,0.96664655,0.99999774
0,5,seed_6592804-lb_1--9950adbf.png,,,6592804,9726,0.99995756,0.99942905
1,5,seed_3207732-lb_1--9d8fb48e.png,,,3207732,9726,0.50882345,0.9997272
0,5,seed_8815944-lb_1--29c912f6.png,,,8815944,9726,0.9995977,0.99963987
0,5,seed_8123072-lb_1--a42db0cf.png,,,8123072,9726,0.99999964,1.0
0,5,seed_6791401-lb_1--903e2314.png,,,6791401,9726,1.0,1.0
0,5,seed_8390333-lb_1--c2e24798.png,,,8390333,9726,0.99730206,0.99986017
1,5,seed_2950779-lb_1--66c48bc5.png,,,2950779,9726,0.8827192,0.9998777
0,5,seed_6053442-lb_1--aec3fe1f.png,,,6053442,9726,0.9997974,1.0
0,4,seed_1937021-lb_1--b1012ec5.png,,,1937021,9726,0.80451244,0.97781014
0,5,seed_3828230-lb_1--576cfec7.png,,,3828230,9726,0.99999094,1.0
0,6,seed_5249131-lb_1--460529ad.png,,,5249131,9726,0.9979482,0.94592214
0,5,seed_8831430-lb_1--456fab4b.png,,,8831430,9726,1.0,1.0
0,5,seed_7310941-lb_1--87a1c9c8.png,,,7310941,9726,1.0,1.0
0,5,seed_85558-lb_1--855b2ce5.png,,,85558,9726,0.9945169,0.9999988
0,5,seed_1490712-lb_1--7c1e4e8e.png,,,1490712,9726,0.99999905,1.0
0,5,seed_4804640-lb_1--f7f60106.png,,,4804640,9726,0.99999905,1.0
0,5,seed_4338995-lb_1--37bb3737.png,,,4338995,9726,1.0,1.0
1,4,seed_5419872-lb_1--7106ef52.png,,,5419872,9726,0.82647395,0.8159806
0,5,seed_3052777-lb_1--c77a53a4.png,,,3052777,9726,1.0,1.0
0,5,seed_6252400-lb_1--cb9c5131.png,,,6252400,9726,0.99999964,0.9739566
1,4,seed_3285307-lb_1--e31e89c1.png,,,3285307,9726,0.9813022,0.90090835
0,2,seed_6623113-lb_1--81300cb3.png,,,6623113,9726,0.99999845,0.89331734
1,4,seed_3179317-lb_1--d24cf6ec.png,,,3179317,9726,0.8415455,0.9980367
0,5,seed_7693032-lb_1--1b8eb0be.png,,,7693032,9726,1.0,1.0
0,5,seed_6005412-lb_1--c1ecdbb0.png,,,6005412,9726,0.9999995,1.0
0,5,seed_5259296-lb_1--d3ae6a41.png,,,5259296,9726,0.9995871,0.99819404
0,5,seed_6570443-lb_1--6bbce108.png,,,6570443,9726,0.9999999,1.0
0,5,seed_8604171-lb_1--0ae33a93.png,,,8604171,9726,0.9999994,1.0
0,5,seed_859855-lb_1--e5147779.png,,,859855,9726,0.9960872,0.9988599
1,5,seed_7838225-lb_1--a66dd151.png,,,7838225,9726,0.9068927,0.7871637
0,5,seed_6084497-lb_1--77842d9f.png,,,6084497,9726,0.99935967,0.9932025
0,5,seed_2497386-lb_1--af587dc9.png,,,2497386,9726,0.767484,0.9999999
0,5,seed_2791918-lb_1--75623e23.png,,,2791918,9726,0.9999999,1.0
0,4,seed_9577847-lb_1--41d40071.png,,,9577847,9726,0.63574797,0.986239
0,5,seed_3209205-lb_1--05e66dfd.png,,,3209205,9726,1.0,1.0
0,5,seed_4443598-lb_1--8105c1ee.png,,,4443598,9726,0.9999752,1.0
0,5,seed_1235188-lb_1--5b7ad451.png,,,1235188,9726,0.99979776,0.9999999
0,1,seed_8780865-lb_1--2c39c874.png,,,8780865,9726,0.9667173,0.7832003
0,5,seed_624255-lb_1--c0aebc55.png,,,624255,9726,1.0,1.0
0,5,seed_3980514-lb_1--c6b62186.png,,,3980514,9726,1.0,1.0
0,4,seed_8856026-lb_1--0ff22f0b.png,,,8856026,9726,0.96423686,0.57222205
0,5,seed_240932-lb_1--992dd097.png,,,240932,9726,1.0,1.0
0,5,seed_2519972-lb_1--42eda8d2.png,,,2519972,9726,0.9999912,0.9999877
0,5,seed_859882-lb_1--0163ceb4.png,,,859882,9726,0.99999976,0.99999964
0,5,seed_3720698-lb_1--37158c51.png,,,3720698,9726,0.9999833,1.0
0,5,seed_4788678-lb_1--cb8b02b1.png,,,4788678,9726,0.9995976,1.0
0,5,seed_1713986-lb_1--bf8ddac3.png,,,1713986,9726,0.9997956,0.9999994
0,5,seed_5817600-lb_1--88ca8052.png,,,5817600,9726,1.0,1.0
0,5,seed_9835-lb_1--ce6a0df4.png,,,9835,9726,0.9966612,0.76550645
0,5,seed_3207262-lb_1--05afc95f.png,,,3207262,9726,1.0,1.0
0,5,seed_2901529-lb_1--5b4f6dc4.png,,,2901529,9726,1.0,1.0
0,5,seed_9506665-lb_1--ca1b7366.png,,,9506665,9726,0.89372516,0.99232304
0,5,seed_8259267-lb_1--2bd4ab9d.png,,,8259267,9726,0.9999696,0.9839638
0,5,seed_7124781-lb_1--2efaa8be.png,,,7124781,9726,1.0,1.0
0,5,seed_3176625-lb_1--bac101e0.png,,,3176625,9726,1.0,1.0
1,4,seed_6902299-lb_1--5a6f2751.png,,,6902299,9726,0.5069239,0.8419698
0,4,seed_2225846-lb_1--08609a63.png,,,2225846,9726,0.9780366,0.7279282
0,5,seed_3735016-lb_1--1242b9e8.png,,,3735016,9726,0.9997712,0.99975544
0,5,seed_9655770-lb_1--3fb7f0a1.png,,,9655770,9726,0.9999995,1.0
0,5,seed_9144904-lb_1--b17e3941.png,,,9144904,9726,0.99999726,1.0
1,1,seed_9872284-lb_1--9484715b.png,,,9872284,9726,0.8572925,0.9997484
0,5,seed_1616606-lb_1--54ff137c.png,,,1616606,9726,0.99698716,0.9982179
0,5,seed_2498757-lb_1--56666b52.png,,,2498757,9726,0.9997472,0.9835644
0,5,seed_450404-lb_1--b580d372.png,,,450404,9726,0.99943286,0.99999976
0,5,seed_3765172-lb_1--e6e98349.png,,,3765172,9726,1.0,1.0
0,5,seed_3030680-lb_1--afb17798.png,,,3030680,9726,0.9999976,1.0
0,5,seed_5145777-lb_1--9513dbbe.png,,,5145777,9726,0.96304774,0.9999993
0,0,seed_7645042-lb_1--124385c1.png,,,7645042,9726,0.567776,0.98893654
0,5,seed_3465999-lb_1--23f93448.png,,,3465999,9726,1.0,1.0
0,5,seed_6559682-lb_1--1da0c28f.png,,,6559682,9726,0.9999509,0.6924102
0,5,seed_833002-lb_1--fd6437f6.png,,,833002,9726,0.90983987,0.99784327
0,5,seed_7088202-lb_1--95a284f5.png,,,7088202,9726,0.9999999,1.0
0,5,seed_5424678-lb_1--4f4ee956.png,,,5424678,9726,0.99997985,1.0
0,5,seed_186093-lb_1--f92174c0.png,,,186093,9726,0.9999989,1.0
0,5,seed_9061366-lb_1--4c64e9b5.png,,,9061366,9726,0.998159,0.99999654
0,5,seed_7580141-lb_1--310ddcf6.png,,,7580141,9726,0.9999999,1.0
0,5,seed_9641446-lb_1--d9cd47ae.png,,,9641446,9726,0.9992305,0.9996087
0,5,seed_1423325-lb_1--eecdb9ab.png,,,1423325,9726,1.0,1.0
0,5,seed_6023047-lb_1--e18b5f9f.png,,,6023047,9726,0.9999989,1.0
0,5,seed_8616630-lb_1--ec30ab35.png,,,8616630,9726,0.9999995,1.0
0,5,seed_3645151-lb_1--cc4b433b.png,,,3645151,9726,1.0,1.0
0,5,seed_4321808-lb_1--4b08c711.png,,,4321808,9726,1.0,1.0
1,4,seed_3731420-lb_1--8e1b4511.png,,,3731420,9726,0.67453665,0.78470606
0,5,seed_3928765-lb_1--54764059.png,,,3928765,9726,0.9999647,0.94506353
0,5,seed_8680819-lb_1--05646eb6.png,,,8680819,9726,0.9999976,1.0
0,5,seed_3501349-lb_1--c2e75c79.png,,,3501349,9726,0.999995,1.0
0,5,seed_7206725-lb_1--f92a6db2.png,,,7206725,9726,0.9999994,1.0
0,5,seed_340171-lb_1--9c56c0ba.png,,,340171,9726,1.0,1.0
1,0,seed_3166927-lb_1--c70a56a5.png,,,3166927,9726,0.7344798,0.7199736
1,4,seed_8621361-lb_1--1b046890.png,,,8621361,9726,0.99696845,0.9999882
0,5,seed_4162242-lb_1--51804480.png,,,4162242,9726,0.9999956,1.0
0,5,seed_1673988-lb_1--8357ba77.png,,,1673988,9726,1.0,1.0
0,5,seed_3228174-lb_1--117d71cc.png,,,3228174,9726,0.99999833,1.0
0,5,seed_1920543-lb_1--02585c89.png,,,1920543,9726,0.99999607,1.0
0,5,seed_2708259-lb_1--e5f2a513.png,,,2708259,9726,1.0,1.0
0,5,seed_6225471-lb_1--d5403d03.png,,,6225471,9726,0.99999905,0.9999995
0,5,seed_5652942-lb_1--4de4329c.png,,,5652942,9726,0.9974274,0.9995122
0,5,seed_8622095-lb_1--ab2ff200.png,,,8622095,9726,1.0,1.0
0,5,seed_800632-lb_1--090b2a11.png,,,800632,9726,1.0,1.0
0,4,seed_9490959-lb_1--d7ce1168.png,,,9490959,9726,0.98895943,0.52398306
0,5,seed_2300625-lb_1--c218e23d.png,,,2300625,9726,0.9978326,0.99488586
0,5,seed_5023158-lb_1--7c866442.png,,,5023158,9726,0.9995159,0.9999969
0,5,seed_3255137-lb_1--d9c795c3.png,,,3255137,9726,0.9999988,1.0
0,5,seed_9116094-lb_1--471bf553.png,,,9116094,9726,0.9999995,1.0
0,6,seed_6984752-lb_1--3a5bc919.png,,,6984752,9726,1.0,0.9999298
0,5,seed_7483030-lb_1--ead05ba1.png,,,7483030,9726,0.9999833,0.553854
0,5,seed_4411019-lb_1--f69efaec.png,,,4411019,9726,1.0,1.0
0,5,seed_8299365-lb_1--275ad13e.png,,,8299365,9726,0.9999999,1.0
0,5,seed_6447629-lb_1--7fa985ef.png,,,6447629,9726,0.8518739,0.9643181
0,5,seed_9417286-lb_1--391520dd.png,,,9417286,9726,0.9999999,1.0
0,5,seed_4377977-lb_1--5e872dcb.png,,,4377977,9726,0.99999976,1.0
0,5,seed_6077786-lb_1--4e29b2c1.png,,,6077786,9726,0.9995072,0.9999974
0,5,seed_7062042-lb_1--8601cb94.png,,,7062042,9726,0.9999995,1.0
0,5,seed_2273725-lb_1--be80a963.png,,,2273725,9726,0.99999166,0.9999528
0,5,seed_9036964-lb_1--3abefef4.png,,,9036964,9726,1.0,1.0
0,5,seed_1639757-lb_1--ea579cfb.png,,,1639757,9726,0.9999995,1.0
0,6,seed_5296648-lb_1--072ad9c9.png,,,5296648,9726,0.99999845,0.54388136
0,5,seed_5314327-lb_1--c96d3513.png,,,5314327,9726,0.996545,1.0
0,5,seed_3443142-lb_1--16f7295a.png,,,3443142,9726,1.0,1.0
0,1,seed_7741925-lb_1--c969baf0.png,,,7741925,9726,0.58128464,0.3919243
0,5,seed_5624954-lb_1--b91124f4.png,,,5624954,9726,0.99767786,1.0
0,5,seed_8515212-lb_1--4b1cdd5a.png,,,8515212,9726,1.0,1.0
0,5,seed_9648875-lb_1--f74990b4.png,,,9648875,9726,0.99760383,0.7463226
0,5,seed_7585196-lb_1--8de8f123.png,,,7585196,9726,1.0,1.0
0,6,seed_7472614-lb_1--0784d376.png,,,7472614,9726,0.9911868,0.9969024
0,4,seed_6458255-lb_1--8c829740.png,,,6458255,9726,0.865737,0.9517505
0,5,seed_1882454-lb_1--c9c767ed.png,,,1882454,9726,0.9999664,1.0
0,5,seed_4058914-lb_1--0b8bd0c6.png,,,4058914,9726,0.9999502,1.0
0,5,seed_2546731-lb_1--177e4893.png,,,2546731,9726,0.94865406,0.9999393
1,5,seed_3854275-lb_1--b96b2e68.png,,,3854275,9726,0.9311346,0.99999845
0,5,seed_1146796-lb_1--20ecf127.png,,,1146796,9726,0.81987715,0.49936822
0,5,seed_8649297-lb_1--33494e48.png,,,8649297,9726,0.9999995,0.9999994
0,5,seed_2365921-lb_1--f32ba1fb.png,,,2365921,9726,0.99999917,1.0
0,5,seed_9888150-lb_1--cc589c12.png,,,9888150,9726,0.9999982,1.0
1,5,seed_1636276-lb_1--8bc4b23c.png,,,1636276,9726,0.9477385,0.99992955
0,5,seed_3266879-lb_1--6a6513cc.png,,,3266879,9726,0.9999416,0.99999964
0,5,seed_5105968-lb_1--ef9f979f.png,,,5105968,9726,1.0,1.0
0,1,seed_6784989-lb_1--35a62a74.png,,,6784989,9726,0.79638726,0.65841496
0,5,seed_9980741-lb_1--d7000196.png,,,9980741,9726,0.9999999,1.0
0,5,seed_6934193-lb_1--75664652.png,,,6934193,9726,0.9995683,0.9999995
0,5,seed_1761748-lb_1--a30e9e5b.png,,,1761748,9726,0.9999937,1.0
0,5,seed_4577403-lb_1--ce3a2b7b.png,,,4577403,9726,0.9999269,0.9999492
0,5,seed_4109473-lb_1--9cce0c6c.png,,,4109473,9726,0.9998945,0.999915
0,5,seed_8016304-lb_1--08dbe72f.png,,,8016304,9726,0.98502976,0.99822587
0,5,seed_1326565-lb_1--cd992687.png,,,1326565,9726,0.99877423,0.9999896
0,5,seed_9023659-lb_1--30704939.png,,,9023659,9726,0.99994004,0.99874556
0,5,seed_9370666-lb_1--6aaea9b0.png,,,9370666,9726,1.0,1.0
0,5,seed_9079111-lb_1--60625a3c.png,,,9079111,9726,0.99999905,1.0
0,4,seed_3325319-lb_1--9c3a27c2.png,,,3325319,9726,0.99975413,0.73460025
0,5,seed_3447918-lb_1--c8200055.png,,,3447918,9726,1.0,1.0
1,4,seed_2241218-lb_1--fa6ad6fd.png,,,2241218,9726,0.9159796,0.7601386
0,5,seed_6004724-lb_1--f6ddcc21.png,,,6004724,9726,0.99962795,1.0
0,5,seed_7329378-lb_1--bc155100.png,,,7329378,9726,0.99166906,0.9999907
1,5,seed_6610338-lb_1--c7d3e983.png,,,6610338,9726,0.704126,0.98324144
0,5,seed_2905865-lb_1--6405052b.png,,,2905865,9726,0.99992466,1.0
0,5,seed_6258675-lb_1--11954877.png,,,6258675,9726,1.0,1.0
0,0,seed_9297565-lb_1--ae9261b9.png,,,9297565,9726,0.92487967,0.9235466
0,5,seed_6593620-lb_1--43fbc330.png,,,6593620,9726,1.0,1.0
0,5,seed_6247935-lb_1--5a06e9e4.png,,,6247935,9726,0.9998142,1.0
0,5,seed_8678991-lb_1--dd314782.png,,,8678991,9726,1.0,1.0
0,5,seed_4537084-lb_1--3c309eb5.png,,,4537084,9726,1.0,1.0
0,6,seed_3302876-lb_1--2e9237c4.png,,,3302876,9726,0.99139345,0.94310945
0,5,seed_9470690-lb_1--76ee2623.png,,,9470690,9726,0.99999976,1.0
0,5,seed_2742690-lb_1--884f1102.png,,,2742690,9726,1.0,0.9999975
0,5,seed_5840787-lb_1--7b3e310c.png,,,5840787,9726,0.9991629,0.9999976
0,5,seed_6870012-lb_1--0333a87a.png,,,6870012,9726,0.99999857,1.0
0,5,seed_7633000-lb_1--1524ded0.png,,,7633000,9726,0.97461945,0.9996532
0,5,seed_5098285-lb_1--74406978.png,,,5098285,9726,0.9526065,0.9857998
0,5,seed_7664611-lb_1--807d6c91.png,,,7664611,9726,1.0,1.0
0,5,seed_4754038-lb_1--38da8890.png,,,4754038,9726,0.9999819,1.0
1,4,seed_9431873-lb_1--2e3c26bb.png,,,9431873,9726,0.99751484,0.9999386
0,5,seed_3317398-lb_1--49c3c70c.png,,,3317398,9726,1.0,1.0
0,5,seed_6658734-lb_1--dd81fc2a.png,,,6658734,9726,0.99999976,1.0
0,5,seed_7877981-lb_1--13c407c1.png,,,7877981,9726,0.9995296,1.0
0,5,seed_6120378-lb_1--158677b2.png,,,6120378,9726,0.9928871,0.8669429
0,5,seed_8960159-lb_1--4aed6dcb.png,,,8960159,9726,1.0,1.0
0,5,seed_9273854-lb_1--a7425709.png,,,9273854,9726,0.86551887,0.999463
0,5,seed_3073822-lb_1--337f95b9.png,,,3073822,9726,0.9414193,0.99960715
0,5,seed_9298221-lb_1--d0688087.png,,,9298221,9726,0.9999362,0.97744
0,0,seed_6649674-lb_1--cafbb00b.png,,,6649674,9726,0.97870606,0.47936356
0,5,seed_1668698-lb_1--caa862d2.png,,,1668698,9726,0.99987936,0.9999902
0,2,seed_110472-lb_1--3260f63d.png,,,110472,9726,0.99998844,0.86358434
0,5,seed_8742129-lb_1--005a05e1.png,,,8742129,9726,0.96478903,0.7556602
0,5,seed_8441364-lb_1--2e728bc3.png,,,8441364,9726,0.99997425,0.9960282
0,5,seed_2448036-lb_1--a64702e3.png,,,2448036,9726,0.99838495,1.0
1,4,seed_1210990-lb_1--2f7af396.png,,,1210990,9726,0.9870798,0.43335092
0,5,seed_2716132-lb_1--9969ea8e.png,,,2716132,9726,1.0,1.0
0,1,seed_5377602-lb_1--4a7cbe21.png,,,5377602,9726,0.5996623,0.86981976
0,5,seed_7856727-lb_1--e85d9dc4.png,,,7856727,9726,0.99999106,1.0
0,5,seed_6331251-lb_1--03c49489.png,,,6331251,9726,0.99999225,1.0
0,5,seed_689608-lb_1--8fe44653.png,,,689608,9726,1.0,1.0
0,5,seed_1823356-lb_1--db4e2db2.png,,,1823356,9726,0.9999993,1.0
0,5,seed_6505937-lb_1--34130d6d.png,,,6505937,9726,1.0,0.99999976
0,5,seed_4467803-lb_1--5b3d4927.png,,,4467803,9726,0.9928417,0.99873227
0,5,seed_7733210-lb_1--ce1be89a.png,,,7733210,9726,0.99999714,1.0
0,5,seed_915207-lb_1--d276382c.png,,,915207,9726,0.9999964,0.99999464
0,5,seed_3364232-lb_1--84c9e649.png,,,3364232,9726,0.9995115,1.0
0,5,seed_9066662-lb_1--5a0c0a30.png,,,9066662,9726,0.92277,0.9897831
0,5,seed_8688644-lb_1--a4e19fae.png,,,8688644,9726,1.0,1.0
0,2,seed_1125439-lb_1--5337954c.png,,,1125439,9726,0.9413839,0.8163285
0,5,seed_273413-lb_1--40e4325e.png,,,273413,9726,0.99999166,1.0
0,5,seed_3644312-lb_1--6430bf34.png,,,3644312,9726,0.9426377,0.99997675
1,4,seed_7312723-lb_1--13c486e7.png,,,7312723,9726,0.9231158,0.89685035
0,5,seed_7178103-lb_1--067506a1.png,,,7178103,9726,1.0,1.0
0,5,seed_5138600-lb_1--69d66116.png,,,5138600,9726,1.0,1.0
0,5,seed_5160241-lb_1--f6f66df7.png,,,5160241,9726,0.9999542,0.99999976
1,1,seed_1819524-lb_1--2cd9bed7.png,,,1819524,9726,0.99571687,0.998123
0,5,seed_7277685-lb_1--5e2b9c5c.png,,,7277685,9726,0.9999963,1.0
0,5,seed_1706810-lb_1--5b853488.png,,,1706810,9726,0.9999746,0.9999981
0,5,seed_1738274-lb_1--45344115.png,,,1738274,9726,1.0,1.0
0,5,seed_234661-lb_1--f03abac3.png,,,234661,9726,1.0,1.0
0,5,seed_3532947-lb_1--040da7b7.png,,,3532947,9726,1.0,1.0
0,5,seed_9465006-lb_1--6f4a8635.png,,,9465006,9726,0.9999188,1.0
0,5,seed_4681092-lb_1--9bcab288.png,,,4681092,9726,0.99998724,1.0
1,5,seed_1092661-lb_1--5709b7cc.png,,,1092661,9726,0.9751222,0.9978988
1,5,seed_5453758-lb_1--47c4c4d9.png,,,5453758,9726,0.6754263,0.9981211
1,4,seed_4582566-lb_1--5669d56e.png,,,4582566,9726,0.542337,0.76284796
0,5,seed_6321384-lb_1--422e8ebb.png,,,6321384,9726,0.9996513,0.8058422
0,5,seed_4262641-lb_1--f44a7e45.png,,,4262641,9726,0.9975975,0.99999595
0,4,seed_4453057-lb_1--51dbc736.png,,,4453057,9726,0.66535515,0.9490361
0,2,seed_4436100-lb_1--312a5d48.png,,,4436100,9726,0.77945286,0.7085395
0,5,seed_117330-lb_1--0145aab2.png,,,117330,9726,0.99854004,1.0
0,5,seed_8695501-lb_1--61a330b7.png,,,8695501,9726,0.9999504,0.9999994
0,4,seed_409832-lb_1--a4a93888.png,,,409832,9726,0.90744084,0.5327405
0,5,seed_7186723-lb_1--612e6a83.png,,,7186723,9726,0.9999999,1.0
0,5,seed_3148531-lb_1--a255f61f.png,,,3148531,9726,0.99998486,1.0
1,4,seed_1417883-lb_1--c8d9af91.png,,,1417883,9726,0.904781,0.994595
1,4,seed_5404781-lb_1--7636a7a0.png,,,5404781,9726,0.9794685,0.87141216
0,5,seed_5176809-lb_1--5f50b64d.png,,,5176809,9726,0.99807894,0.9944237
0,5,seed_8431734-lb_1--09196146.png,,,8431734,9726,0.9999993,0.9999982
0,5,seed_6045051-lb_1--fc43afda.png,,,6045051,9726,1.0,1.0
0,5,seed_4985398-lb_1--5be0504f.png,,,4985398,9726,0.99999297,1.0
0,5,seed_775607-lb_1--a7ce96e0.png,,,775607,9726,0.9999995,0.9923436
0,5,seed_8335485-lb_1--304c56c5.png,,,8335485,9726,0.96827567,1.0
0,5,seed_5821770-lb_1--52dc5c48.png,,,5821770,9726,0.9979177,0.89668345
0,5,seed_9376419-lb_1--302e38aa.png,,,9376419,9726,0.94275004,0.9999387
1,4,seed_1348865-lb_1--b34ccfec.png,,,1348865,9726,0.98153186,0.984656
0,5,seed_8022994-lb_1--5af8d017.png,,,8022994,9726,0.9935516,0.7561023
0,5,seed_7961223-lb_1--cf67f16e.png,,,7961223,9726,0.99933124,1.0
0,5,seed_5135849-lb_1--5a635457.png,,,5135849,9726,0.99999976,1.0
1,1,seed_7903915-lb_1--ad2013f6.png,,,7903915,9726,0.7490568,0.48442468
1,5,seed_9764701-lb_1--7eaa384b.png,,,9764701,9726,0.65444946,0.9927827
0,5,seed_1046886-lb_1--34eb4521.png,,,1046886,9726,0.9991898,0.9761894
0,5,seed_4864121-lb_1--8ae69f2d.png,,,4864121,9726,1.0,1.0
0,5,seed_6074977-lb_1--96c55654.png,,,6074977,9726,1.0,1.0
0,1,seed_8997922-lb_1--b26cf7d1.png,,,8997922,9726,0.51788867,0.96132255
0,5,seed_4082525-lb_1--85b1dd3c.png,,,4082525,9726,0.9999994,1.0
0,1,seed_3717621-lb_1--1501336d.png,,,3717621,9726,0.9999894,0.5926885
0,5,seed_6454988-lb_1--942a3979.png,,,6454988,9726,1.0,1.0
1,4,seed_5627633-lb_1--c42df189.png,,,5627633,9726,0.7734835,0.9954288
0,5,seed_674893-lb_1--0c1657ba.png,,,674893,9726,0.9999813,1.0
0,5,seed_3147562-lb_1--2702e62c.png,,,3147562,9726,0.9991266,0.99942976
0,5,seed_5121018-lb_1--39463f9c.png,,,5121018,9726,0.99999833,1.0
0,5,seed_3671065-lb_1--822c9ce9.png,,,3671065,9726,0.9973788,0.9987612
0,5,seed_381435-lb_1--e7175ae5.png,,,381435,9726,0.99996614,0.99987304
0,5,seed_5937303-lb_1--bab8c211.png,,,5937303,9726,1.0,1.0
0,5,seed_7842169-lb_1--78b9052d.png,,,7842169,9726,0.99927205,0.9996362
0,5,seed_2600421-lb_1--c3ff779f.png,,,2600421,9726,0.99239373,0.9967366
0,5,seed_6109270-lb_1--176cd642.png,,,6109270,9726,0.9999999,1.0
0,5,seed_9526271-lb_1--5352222c.png,,,9526271,9726,0.99983,0.9999993
0,5,seed_5210269-lb_1--cb26dec9.png,,,5210269,9726,1.0,1.0
0,5,seed_7064266-lb_1--78e2addb.png,,,7064266,9726,1.0,1.0
0,5,seed_6991396-lb_1--6a204426.png,,,6991396,9726,0.9999999,1.0
0,5,seed_3188578-lb_1--e890e833.png,,,3188578,9726,1.0,1.0
0,5,seed_1186870-lb_1--21347b8d.png,,,1186870,9726,0.99997866,1.0
0,5,seed_2223487-lb_1--18d9d633.png,,,2223487,9726,0.99989665,0.9972144
1,5,seed_4419460-lb_1--dbe3bdb6.png,,,4419460,9726,0.8009524,0.9722759
0,5,seed_147593-lb_1--7dee7738.png,,,147593,9726,0.9999845,0.9347586
0,4,seed_407496-lb_1--753cc636.png,,,407496,9726,0.9171174,0.7472991
0,6,seed_7352459-lb_1--9cf5b439.png,,,7352459,9726,0.9999087,0.6356758
0,5,seed_2171153-lb_1--660c460d.png,,,2171153,9726,1.0,1.0
0,5,seed_1193309-lb_1--da3d5b9a.png,,,1193309,9726,0.8205796,0.94788855
0,5,seed_6538950-lb_1--6ea2cc1d.png,,,6538950,9726,0.9978599,0.99998975
0,5,seed_9290737-lb_1--9f57628b.png,,,9290737,9726,0.9943552,0.99999726
0,5,seed_9490907-lb_1--59a728af.png,,,9490907,9726,0.99999785,1.0
0,5,seed_8413270-lb_1--fbec7747.png,,,8413270,9726,0.99978167,0.99999976
1,4,seed_5994654-lb_1--5a284ba5.png,,,5994654,9726,0.9986053,0.99980956
1,4,seed_1740178-lb_1--198cca8e.png,,,1740178,9726,0.73253846,0.9322945
0,5,seed_7512595-lb_1--ec0099bd.png,,,7512595,9726,0.99996114,1.0
1,1,seed_5094127-lb_1--cab0bc88.png,,,5094127,9726,0.9219991,0.92041266
0,5,seed_513464-lb_1--f66246ec.png,,,513464,9726,0.99999964,1.0
0,5,seed_3707431-lb_1--48ad70dc.png,,,3707431,9726,0.9999857,0.999742
0,2,seed_9130590-lb_1--09ae4e7f.png,,,9130590,9726,0.89180267,0.6434884
0,5,seed_7057398-lb_1--4a404bfc.png,,,7057398,9726,0.7363844,0.9742587
0,5,seed_6033537-lb_1--06df59b5.png,,,6033537,9726,0.9999999,1.0
0,5,seed_9654820-lb_1--6071fe44.png,,,9654820,9726,0.99972385,0.96419716
1,4,seed_7111540-lb_1--2a0d5b8f.png,,,7111540,9726,0.9827492,0.55683017
0,5,seed_576235-lb_1--4c56a95c.png,,,576235,9726,0.9999989,0.9989029
0,5,seed_7762345-lb_1--23389441.png,,,7762345,9726,0.99995315,0.89193314
1,0,seed_5714275-lb_1--f40cc8d8.png,,,5714275,9726,0.92094177,0.7995091
0,5,seed_8661036-lb_1--acc35bd0.png,,,8661036,9726,0.99999964,0.9999685
0,5,seed_4597837-lb_1--37243c7f.png,,,4597837,9726,0.9999981,1.0
0,5,seed_1760989-lb_1--fcc70aab.png,,,1760989,9726,0.9999794,1.0
0,5,seed_2281847-lb_1--f013d78d.png,,,2281847,9726,1.0,1.0
0,5,seed_73572-lb_1--1bee6a30.png,,,73572,9726,0.9351009,0.99989784
0,5,seed_5018255-lb_1--d812bfa9.png,,,5018255,9726,0.93770105,0.96428573
0,5,seed_2551540-lb_1--c73fbf63.png,,,2551540,9726,0.9996699,1.0
1,5,seed_806713-lb_1--630abbf5.png,,,806713,9726,0.8537049,0.7428871
0,5,seed_8768505-lb_1--ccd21c99.png,,,8768505,9726,1.0,0.99999976
